"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
383725,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,CUMARU,PE,BRA,VARZEA,RECIFE,PE,F,"1997",S,L3,,,N
382767,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,FEIRA NOVA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
382949,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,FORTALEZA,CE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L5,,,N
383317,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,GRAVATÁ,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383829,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,IPOJUCA,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L7,,,N
263435,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,JABOATÃO DOS GUARARAPES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"1986",N,A0,,,N
382975,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L7,,,N
383091,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L9,,,N
383918,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L3,,,N
382198,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,MACEIÓ,AL,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
383783,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,MOSSORÓ,RN,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383372,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,F,"2003",S,L1,,,N
384125,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
382757,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
382863,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2000",S,L7,,,N
384182,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
381408,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383689,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,OLINDA,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382605,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,PALMARES,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383866,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,PAUDALHO,PE,BRA,VARZEA,RECIFE,PE,F,"1979",S,L13,,,N
381182,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,PORTO ALEGRE,RS,BRA,VARZEA,RECIFE,PE,F,"2003",N,A0,,,N
381420,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
383920,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
382126,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L3,,,N
381721,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
384276,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383181,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
383488,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381285,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
381970,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
381406,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
382216,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
382516,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2007",S,L3,,,N
383420,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
384158,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
384399,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
383902,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
381286,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382657,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L5,,,N
381521,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L5,,,N
383570,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,SALGUEIRO,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
383222,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,SÃO LOURENÇO DA MATA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
384118,2024,1,SISU,REITOR JOAQUIM AMAZONAS,49,CIÊNCIAS BIOLÓGICAS - BACHARELADO,VICÊNCIA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
381851,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,CABO DE SANTO AGOSTINHO,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L7,,,N
382726,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,CAJAMAR,SP,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
347170,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,CARPINA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"2002",N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
382380,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,GUARULHOS,SP,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
382689,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381743,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L1,,,N
382238,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,LIMOEIRO,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
384368,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,MACEIÓ,AL,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
383397,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,MANAUS,AM,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
382404,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,MORENO,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L7,,,N
381954,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,OLINDA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
381996,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,PALMARES,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L3,,,N
372202,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,PAULISTA,PE,BRA,DESTERRO,ABREU E LIMA,PE,M,"2002",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
381876,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,PAULISTA,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L7,,,N
383034,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,PAULISTA,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L3,,,N
356361,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,JARDIM JORDAO,JABOATÃO DOS GUARARAPES,PE,M,"2002",S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
381823,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"1999",N,A0,,,N
382791,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2000",S,L3,,,N
383846,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2002",N,A0,,,N
383017,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
381482,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L3,,,N
383006,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382992,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383098,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382961,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
383086,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381700,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
382159,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
381812,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
382573,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L5,,,N
381832,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2007",N,A0,,,N
338906,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,MORRO DA CONCEICAO,RECIFE,PE,M,"2001",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
382095,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2001",S,L3,,,N
382588,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
384389,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,SÃO PAULO,SP,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382784,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,TABOÃO DA SERRA,SP,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381865,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,TIMBAÚBA,PE,BRA,VARZEA,RECIFE,PE,M,"2005",S,L7,,,N
382974,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,VITÓRIA DE SANTO ANTÃO,PE,BRA,VARZEA,RECIFE,PE,F,"2002",S,L9,,,N
384361,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,VITÓRIA DE SANTO ANTÃO,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L13,,,N
381978,2024,1,SISU,REITOR JOAQUIM AMAZONAS,48,CIÊNCIAS BIOLÓGICAS - ÊNFASE CIÊNCIAS AMBIENTAIS,VITÓRIA DE SANTO ANTÃO,PE,BRA,VARZEA,RECIFE,PE,M,"2004",N,A0,,,N
383962,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,ARAÇOIABA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L13,,,N
383908,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,BARREIROS,PE,BRA,VARZEA,RECIFE,PE,F,"1998",N,A0,,,N
381189,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,BELO HORIZONTE,MG,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
383559,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,CAMPINA GRANDE,PB,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
381543,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,ESCADA,PE,BRA,VARZEA,RECIFE,PE,M,"2004",N,A0,,,N
382384,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,GOIANA,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L3,,,N
383013,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,F,"2004",N,A0,,,N
382619,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382646,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383915,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
383166,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2006",N,A0,,,N
382720,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JABOATÃO DOS GUARARAPES,PE,BRA,VARZEA,RECIFE,PE,M,"2006",S,L3,,,N
384157,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,JOÃO PESSOA,PB,BRA,VARZEA,RECIFE,PE,F,"2002",S,L1,,,N
384216,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,MORENO,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L1,,,N
348605,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,OLINDA,PE,BRA,BELA VISTA,IGARASSU,PE,F,"1990",S,L7,,ANALFABETO,N
383388,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,OLINDA,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
382447,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,PALMARES,PE,BRA,VARZEA,RECIFE,PE,M,"2005",N,A0,,,N
384139,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,PAULISTA,PE,BRA,VARZEA,RECIFE,PE,F,"2003",N,A0,,,N
381602,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,PAULISTA,PE,BRA,VARZEA,RECIFE,PE,F,"2006",S,L3,,,N
381305,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,PAULISTA,PE,BRA,VARZEA,RECIFE,PE,M,"2004",S,L7,,,N
382021,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,POMBOS,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
300354,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,"1996",S,L9,,,N
381310,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2000",N,A0,,,N
381332,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2003",N,A0,,,N
383442,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2003",S,L7,,,N
382496,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L3,,,N
383107,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2004",S,L3,,,N
382033,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382916,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",N,A0,,,N
382310,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
381767,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
383448,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2005",S,L7,,,N
384249,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
383537,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2006",N,A0,,,N
241729,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,"1992",N,A0,,,N
288998,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,M,"1993",S,L5,,,N
326404,2024,1,SISU,REITOR JOAQUIM AMAZONAS,50,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,RECIFE,PE,BRA,BARRO,RECIFE,PE,M,"2000",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
